id,loan_status,probability
60056,0,0.1231
60057,0,0.1708
60058,0,0.0704
60059,0,0.0111
60060,0,0.0742
60061,0,0.0309
60062,0,0.1559
60063,0,0.0163
60064,0,0.0043
60065,0,0.0049
60066,0,0.0812
60067,0,0.0827
60068,0,0.0088
60069,0,0.0077
60070,0,0.0072
60071,0,0.0028
60072,0,0.1156
60073,0,0.0221
60074,0,0.0511
60075,0,0.1534
60076,0,0.0986
60077,0,0.0365
60078,0,0.0421
60079,0,0.0101
60080,0,0.0197
60081,0,0.2639
60082,0,0.0285
60083,0,0.0233
60084,0,0.2088
60085,0,0.0336
60086,0,0.0978
60087,0,0.0052
60088,0,0.0352
60089,0,0.028
60090,0,0.0324
60091,1,0.9571
60092,0,0.0074
60093,0,0.0262
60094,0,0.002
60095,0,0.1044
60096,0,0.0032
60097,0,0.0023
60098,0,0.355
60099,0,0.0103
60100,0,0.0323
60101,0,0.0156
60102,0,0.0099
60103,0,0.0109
60104,0,0.1322
60105,0,0.0219
60106,0,0.0013
60107,0,0.0037
60108,0,0.0093
60109,0,0.0333
60110,0,0.0375
60111,0,0.0073
60112,0,0.0611
60113,0,0.0218
60114,0,0.0808
60115,0,0.0032
60116,1,0.9725
60117,0,0.1065
60118,0,0.0262
60119,0,0.0054
60120,0,0.0459
60121,0,0.0309
60122,0,0.0284
60123,0,0.0033
60124,0,0.0178
60125,0,0.0909
60126,0,0.0166
60127,0,0.0355
60128,0,0.0142
60129,0,0.0068
60130,0,0.0087
60131,1,0.8798
60132,1,0.9881
60133,0,0.0607
60134,0,0.0153
60135,0,0.0376
60136,0,0.0041
60137,0,0.0218
60138,0,0.0596
60139,0,0.1022
60140,0,0.1517
60141,0,0.0019
60142,0,0.0035
60143,1,0.983
60144,0,0.1057
60145,0,0.0104
60146,0,0.1279
60147,0,0.029
60148,0,0.0013
60149,0,0.0236
60150,0,0.0101
60151,1,0.9394
60152,0,0.0122
60153,0,0.0166
60154,0,0.125
60155,0,0.0138
60156,0,0.0192
60157,0,0.2064
60158,0,0.0057
60159,0,0.0202
60160,0,0.0097
60161,0,0.0178
60162,0,0.4481
60163,0,0.0158
60164,0,0.0158
60165,0,0.086
60166,0,0.0348
60167,0,0.0271
60168,0,0.2325
60169,0,0.0012
60170,0,0.0054
60171,0,0.0329
60172,0,0.002
60173,0,0.0879
60174,0,0.0097
60175,0,0.0748
60176,0,0.0591
60177,0,0.0254
60178,0,0.0256
60179,0,0.0531
60180,0,0.0031
60181,0,0.0083
60182,0,0.0374
60183,0,0.2382
60184,0,0.0015
60185,0,0.0328
60186,1,0.9627
60187,0,0.081
60188,0,0.0319
60189,0,0.0276
60190,1,0.7273
60191,0,0.0491
60192,0,0.005
60193,0,0.0117
60194,0,0.1168
60195,0,0.06
60196,1,0.9445
60197,0,0.0061
60198,0,0.1292
60199,0,0.0228
60200,0,0.0166
60201,0,0.0875
60202,0,0.0275
60203,0,0.041
60204,1,0.9429
60205,0,0.0106
60206,0,0.0309
60207,1,0.9621
60208,0,0.0105
60209,0,0.1427
60210,0,0.0111
60211,1,0.9803
60212,0,0.0133
60213,0,0.0055
60214,0,0.0259
60215,0,0.0602
60216,0,0.0798
60217,0,0.009
60218,0,0.0279
60219,0,0.1037
60220,1,0.7445
60221,0,0.0063
60222,0,0.0106
60223,0,0.0155
60224,0,0.0253
60225,1,0.9516
60226,0,0.0456
60227,0,0.004
60228,1,0.9827
60229,0,0.0444
60230,0,0.0697
60231,1,0.9216
60232,0,0.0213
60233,1,0.9609
60234,0,0.0352
60235,0,0.0381
60236,0,0.0145
60237,0,0.1084
60238,0,0.0349
60239,1,0.9801
60240,1,0.773
60241,0,0.016
60242,0,0.0517
60243,0,0.0109
60244,0,0.2453
60245,0,0.0636
60246,0,0.0057
60247,0,0.0081
60248,0,0.0173
60249,0,0.0114
60250,0,0.0584
60251,0,0.0315
60252,0,0.0327
60253,1,0.9751
60254,0,0.0751
60255,0,0.0338
60256,0,0.0187
60257,0,0.043
60258,0,0.0068
60259,0,0.0068
60260,0,0.0161
60261,0,0.011
60262,0,0.0056
60263,0,0.0015
60264,0,0.0943
60265,0,0.0507
60266,0,0.0064
60267,0,0.0017
60268,0,0.036
60269,0,0.072
60270,1,0.9451
60271,0,0.0129
60272,0,0.1955
60273,0,0.0074
60274,1,0.9399
60275,0,0.057
60276,0,0.0157
60277,0,0.0313
60278,0,0.0507
60279,0,0.0727
60280,0,0.02
60281,0,0.0149
60282,0,0.2553
60283,0,0.053
60284,0,0.0016
60285,0,0.2784
60286,0,0.0382
60287,0,0.0232
60288,0,0.0723
60289,0,0.0049
60290,1,0.9344
60291,1,0.5053
60292,0,0.0162
60293,0,0.0279
60294,0,0.0099
60295,0,0.0042
60296,0,0.0461
60297,0,0.0255
60298,0,0.0101
60299,1,0.9792
60300,0,0.0293
60301,0,0.215
60302,0,0.0017
60303,0,0.0924
60304,0,0.0036
60305,1,0.9567
60306,0,0.0173
60307,0,0.0327
60308,0,0.0254
60309,0,0.0213
60310,0,0.0186
60311,1,0.9646
60312,0,0.343
60313,1,0.9441
60314,0,0.0074
60315,0,0.202
60316,0,0.1636
60317,0,0.0485
60318,0,0.0035
60319,0,0.0041
60320,0,0.0214
60321,0,0.0118
60322,0,0.3674
60323,0,0.0165
60324,0,0.168
60325,0,0.2672
60326,0,0.0151
60327,1,0.9783
60328,0,0.0135
60329,0,0.0729
60330,1,0.9603
60331,0,0.113
60332,0,0.0475
60333,0,0.0045
60334,0,0.0244
60335,0,0.1087
60336,0,0.0081
60337,0,0.007
60338,0,0.006
60339,0,0.0011
60340,0,0.0182
60341,0,0.0126
60342,0,0.0146
60343,0,0.0084
60344,0,0.0104
60345,0,0.0251
60346,0,0.2301
60347,1,0.8953
60348,0,0.0812
60349,0,0.0179
60350,0,0.1278
60351,0,0.0183
60352,0,0.0024
60353,0,0.0623
60354,0,0.0158
60355,0,0.1733
60356,0,0.0013
60357,0,0.0157
60358,0,0.0057
60359,0,0.0353
60360,0,0.0048
60361,0,0.0568
60362,0,0.017
60363,0,0.0193
60364,0,0.0521
60365,0,0.0181
60366,0,0.0377
60367,0,0.0181
60368,0,0.0466
60369,0,0.0192
60370,0,0.0027
60371,0,0.0144
60372,0,0.0087
60373,0,0.1965
60374,0,0.0401
60375,0,0.0154
60376,0,0.0354
60377,0,0.0143
60378,0,0.0407
60379,1,0.9872
60380,0,0.2818
60381,0,0.0104
60382,0,0.0019
60383,0,0.0107
60384,0,0.0536
60385,0,0.0023
60386,0,0.0103
60387,0,0.0318
60388,0,0.0126
60389,1,0.9831
60390,0,0.0525
60391,0,0.0156
60392,0,0.0303
60393,0,0.0168
60394,0,0.0832
60395,0,0.0037
60396,0,0.0109
60397,1,0.9237
60398,0,0.0051
60399,0,0.0267
60400,0,0.0202
60401,0,0.0127
60402,0,0.0101
60403,1,0.9867
60404,0,0.0052
60405,0,0.0333
60406,0,0.0023
60407,0,0.0124
60408,0,0.0234
60409,0,0.0118
60410,0,0.0061
60411,0,0.0227
60412,1,0.5388
60413,0,0.0465
60414,0,0.0076
60415,0,0.0053
60416,0,0.0647
60417,0,0.0202
60418,0,0.064
60419,0,0.0043
60420,0,0.0255
60421,0,0.0535
60422,0,0.0043
60423,0,0.0229
60424,0,0.2201
60425,0,0.194
60426,0,0.0078
60427,0,0.0716
60428,0,0.017
60429,0,0.007
60430,0,0.0031
60431,0,0.0716
60432,0,0.0137
60433,0,0.0991
60434,0,0.0904
60435,0,0.0291
60436,0,0.0329
60437,0,0.0403
60438,1,0.9488
60439,0,0.0017
60440,1,0.9587
60441,0,0.049
60442,0,0.0009
60443,0,0.0601
60444,0,0.0069
60445,0,0.0117
60446,0,0.0424
60447,0,0.0188
60448,0,0.0042
60449,1,0.9826
60450,0,0.008
60451,0,0.0166
60452,0,0.0284
60453,0,0.036
60454,0,0.0214
60455,0,0.0043
60456,0,0.07
60457,0,0.0939
60458,0,0.0023
60459,0,0.0329
60460,1,0.885
60461,0,0.0026
60462,0,0.0199
60463,0,0.0381
60464,0,0.0043
60465,0,0.0187
60466,0,0.1036
60467,1,0.9253
60468,0,0.0525
60469,0,0.0578
60470,0,0.0765
60471,0,0.0048
60472,0,0.0165
60473,0,0.0009
60474,0,0.0089
60475,0,0.1664
60476,0,0.0082
60477,0,0.0204
60478,1,0.899
60479,0,0.0252
60480,0,0.0039
60481,0,0.0011
60482,0,0.0047
60483,0,0.0012
60484,1,0.6237
60485,0,0.1175
60486,0,0.0106
60487,0,0.0296
60488,0,0.1126
60489,0,0.006
60490,0,0.1272
60491,0,0.0269
60492,0,0.1566
60493,0,0.0056
60494,0,0.036
60495,0,0.0121
60496,0,0.0466
60497,0,0.0452
60498,0,0.183
60499,0,0.0014
60500,0,0.018
60501,0,0.0111
60502,0,0.014
60503,0,0.0218
60504,0,0.1456
60505,0,0.0093
60506,1,0.9911
60507,0,0.0475
60508,0,0.0052
60509,0,0.0238
60510,1,0.7851
60511,0,0.0459
60512,0,0.028
60513,0,0.0012
60514,0,0.0026
60515,0,0.0272
60516,0,0.1122
60517,0,0.0028
60518,0,0.0398
60519,0,0.0519
60520,0,0.0198
60521,1,0.8057
60522,0,0.003
60523,0,0.069
60524,0,0.012
60525,1,0.9646
60526,0,0.0867
60527,1,0.8764
60528,0,0.0229
60529,0,0.006
60530,0,0.0675
60531,0,0.0406
60532,0,0.0533
60533,0,0.0488
60534,0,0.0651
60535,0,0.0245
60536,1,0.7745
60537,0,0.0148
60538,0,0.0085
60539,1,0.9685
60540,0,0.0152
60541,0,0.0188
60542,0,0.0041
60543,0,0.2445
60544,0,0.0166
60545,0,0.1843
60546,0,0.0144
60547,0,0.0012
60548,0,0.0155
60549,0,0.0095
60550,0,0.353
60551,0,0.1018
60552,0,0.0094
60553,0,0.0438
60554,0,0.1173
60555,0,0.0944
60556,0,0.0212
60557,0,0.0351
60558,0,0.0485
60559,0,0.0152
60560,1,0.8261
60561,0,0.0042
60562,1,0.9463
60563,1,0.9456
60564,0,0.0175
60565,0,0.0377
60566,0,0.0207
60567,0,0.0215
60568,0,0.0148
60569,0,0.1087
60570,0,0.0048
60571,0,0.0947
60572,0,0.0038
60573,0,0.0187
60574,1,0.9521
60575,0,0.0308
60576,0,0.113
60577,0,0.0271
60578,0,0.0929
60579,0,0.0809
60580,0,0.006
60581,0,0.016
60582,1,0.9805
60583,0,0.0208
60584,1,0.9608
60585,1,0.9646
60586,0,0.0346
60587,0,0.0016
60588,0,0.0128
60589,0,0.0242
60590,0,0.019
60591,0,0.0367
60592,0,0.0073
60593,0,0.0153
60594,1,0.8372
60595,0,0.1192
60596,0,0.007
60597,0,0.0033
60598,0,0.0262
60599,0,0.0495
60600,0,0.0014
60601,0,0.0216
60602,1,0.8888
60603,0,0.0079
60604,0,0.0448
60605,0,0.0057
60606,0,0.0014
60607,0,0.0073
60608,0,0.0549
60609,0,0.0079
60610,0,0.0133
60611,0,0.0178
60612,0,0.0078
60613,0,0.0248
60614,0,0.0454
60615,1,0.9209
60616,1,0.9811
60617,1,0.8237
60618,0,0.0807
60619,0,0.064
60620,0,0.0119
60621,1,0.9225
60622,0,0.0066
60623,0,0.0429
60624,0,0.0072
60625,0,0.3091
60626,0,0.0091
60627,0,0.1315
60628,0,0.0027
60629,0,0.0183
60630,0,0.1627
60631,1,0.8987
60632,0,0.0086
60633,0,0.0258
60634,0,0.0229
60635,0,0.0063
60636,0,0.0067
60637,0,0.0314
60638,0,0.0108
60639,0,0.0684
60640,0,0.0017
60641,0,0.0009
60642,0,0.3263
60643,0,0.0915
60644,0,0.0009
60645,1,0.9246
60646,0,0.014
60647,0,0.0125
60648,0,0.0252
60649,0,0.0272
60650,1,0.9855
60651,0,0.0029
60652,0,0.0014
60653,0,0.0188
60654,0,0.0161
60655,0,0.0911
60656,0,0.0365
60657,0,0.0408
60658,1,0.9893
60659,1,0.9845
60660,0,0.0284
60661,0,0.005
60662,1,0.9746
60663,0,0.0078
60664,1,0.7857
60665,0,0.0063
60666,0,0.0078
60667,0,0.0433
60668,0,0.0144
60669,0,0.0048
60670,0,0.0211
60671,0,0.0589
60672,0,0.002
60673,0,0.0401
60674,0,0.0141
60675,0,0.0049
60676,0,0.0088
60677,0,0.0006
60678,0,0.0102
60679,1,0.8686
60680,0,0.1464
60681,0,0.0146
60682,0,0.082
60683,0,0.1086
60684,0,0.0238
60685,0,0.0433
60686,0,0.0143
60687,0,0.0159
60688,0,0.0585
60689,0,0.0827
60690,0,0.0217
60691,0,0.048
60692,0,0.0562
60693,0,0.0824
60694,0,0.0187
60695,0,0.0602
60696,0,0.0239
60697,0,0.02
60698,0,0.0151
60699,0,0.1263
60700,0,0.0052
60701,0,0.0062
60702,0,0.0638
60703,0,0.0033
60704,0,0.0155
60705,0,0.1078
60706,0,0.0121
60707,0,0.0048
60708,0,0.0627
60709,0,0.0147
60710,0,0.0137
60711,0,0.0079
60712,0,0.032
60713,1,0.8184
60714,1,0.9786
60715,0,0.0406
60716,1,0.9109
60717,0,0.0188
60718,0,0.0092
60719,0,0.019
60720,0,0.0265
60721,0,0.0024
60722,1,0.9824
60723,0,0.0236
60724,0,0.0239
60725,0,0.0136
60726,0,0.0342
60727,0,0.0249
60728,0,0.0133
60729,1,0.9826
60730,0,0.0256
60731,0,0.0011
60732,0,0.008
60733,1,0.941
60734,0,0.0438
60735,0,0.0055
60736,0,0.0058
60737,1,0.9809
60738,0,0.0396
60739,0,0.4247
60740,0,0.1113
60741,0,0.1719
60742,0,0.0646
60743,0,0.0107
60744,0,0.0126
60745,0,0.0479
60746,0,0.0838
60747,0,0.0371
60748,0,0.0089
60749,0,0.0088
60750,0,0.008
60751,0,0.0454
60752,0,0.007
60753,0,0.0551
60754,0,0.0048
60755,0,0.1081
60756,0,0.0181
60757,0,0.0403
60758,0,0.0399
60759,0,0.0022
60760,0,0.0205
60761,0,0.0134
60762,0,0.0063
60763,0,0.017
60764,0,0.0064
60765,0,0.0102
60766,0,0.0096
60767,0,0.0161
60768,0,0.0204
60769,0,0.0061
60770,0,0.0439
60771,0,0.008
60772,0,0.0127
60773,0,0.0631
60774,0,0.0235
60775,0,0.0123
60776,0,0.0014
60777,0,0.0621
60778,0,0.0481
60779,0,0.0043
60780,0,0.0298
60781,0,0.0027
60782,0,0.0009
60783,0,0.0149
60784,0,0.0335
60785,0,0.0257
60786,0,0.0186
60787,0,0.0219
60788,1,0.9835
60789,0,0.0558
60790,0,0.0183
60791,0,0.0077
60792,0,0.0084
60793,0,0.1015
60794,0,0.0087
60795,0,0.0181
60796,0,0.0238
60797,0,0.0026
60798,0,0.0079
60799,0,0.1487
60800,0,0.0369
60801,0,0.028
60802,0,0.0094
60803,0,0.0152
60804,0,0.0324
60805,0,0.0198
60806,0,0.0109
60807,0,0.0059
60808,0,0.131
60809,0,0.0298
60810,0,0.0107
60811,0,0.0099
60812,0,0.0719
60813,0,0.128
60814,0,0.0827
60815,0,0.0908
60816,0,0.0112
60817,0,0.0373
60818,0,0.037
60819,1,0.9191
60820,1,0.9495
60821,0,0.0089
60822,0,0.0309
60823,0,0.0325
60824,0,0.0161
60825,0,0.0132
60826,0,0.0286
60827,0,0.027
60828,0,0.0066
60829,0,0.0081
60830,0,0.0236
60831,0,0.0232
60832,0,0.0087
60833,0,0.0129
60834,0,0.1331
60835,1,0.808
60836,0,0.0048
60837,0,0.0613
60838,0,0.0493
60839,0,0.0065
60840,0,0.039
60841,0,0.0172
60842,0,0.0219
60843,1,0.9227
60844,0,0.0186
60845,0,0.0161
60846,0,0.0026
60847,0,0.0223
60848,0,0.0453
60849,0,0.0073
60850,0,0.0128
60851,0,0.0632
60852,0,0.0138
60853,0,0.0335
60854,0,0.0017
60855,0,0.0059
60856,0,0.0026
60857,0,0.1468
60858,0,0.0278
60859,1,0.7547
60860,0,0.0243
60861,0,0.0122
60862,0,0.0844
60863,0,0.0175
60864,0,0.0056
60865,0,0.0019
60866,0,0.0248
60867,0,0.0113
60868,0,0.0148
60869,0,0.0105
60870,0,0.0095
60871,0,0.4347
60872,0,0.048
60873,0,0.0776
60874,0,0.0487
60875,0,0.0022
60876,0,0.0041
60877,0,0.0141
60878,0,0.0265
60879,0,0.0043
60880,0,0.0088
60881,0,0.0145
60882,0,0.0041
60883,0,0.0045
60884,0,0.0264
60885,0,0.004
60886,1,0.9573
60887,0,0.0094
60888,1,0.7211
60889,0,0.0041
60890,0,0.0289
60891,0,0.1632
60892,0,0.02
60893,0,0.0797
60894,0,0.0123
60895,0,0.0037
60896,0,0.0092
60897,0,0.1036
60898,0,0.0097
60899,0,0.0047
60900,0,0.024
60901,0,0.169
60902,0,0.0149
60903,0,0.0025
60904,0,0.0076
60905,0,0.0768
60906,0,0.0087
60907,0,0.0259
60908,0,0.0134
60909,0,0.0087
60910,0,0.0521
60911,0,0.0069
60912,0,0.0129
60913,0,0.1043
60914,0,0.0489
60915,1,0.9617
60916,0,0.021
60917,0,0.0054
60918,0,0.0159
60919,1,0.9721
60920,0,0.0545
60921,0,0.0173
60922,0,0.0014
60923,0,0.044
60924,0,0.0259
60925,0,0.0144
60926,1,0.9296
60927,0,0.1448
60928,0,0.0121
60929,0,0.0698
60930,0,0.0087
60931,0,0.0252
60932,0,0.0263
60933,0,0.0393
60934,0,0.0706
60935,1,0.9554
60936,1,0.7441
60937,0,0.0168
60938,0,0.0127
60939,0,0.02
60940,0,0.1294
60941,0,0.0087
60942,0,0.0045
60943,0,0.0092
60944,0,0.0065
60945,0,0.0069
60946,0,0.0208
60947,0,0.0249
60948,0,0.0948
60949,0,0.0405
60950,0,0.02
60951,0,0.0249
60952,0,0.0208
60953,0,0.0149
60954,0,0.0152
60955,0,0.1127
60956,0,0.4831
60957,0,0.0186
60958,0,0.1594
60959,0,0.1198
60960,0,0.0975
60961,0,0.0994
60962,0,0.0314
60963,0,0.0151
60964,0,0.0625
60965,0,0.3694
60966,0,0.081
60967,0,0.0117
60968,0,0.197
60969,0,0.0075
60970,0,0.1826
60971,0,0.0532
60972,1,0.9638
60973,0,0.0152
60974,0,0.0101
60975,0,0.0176
60976,0,0.052
60977,1,0.8184
60978,0,0.0113
60979,0,0.0184
60980,0,0.016
60981,1,0.9573
60982,0,0.062
60983,1,0.8621
60984,1,0.8633
60985,0,0.0598
60986,0,0.014
60987,0,0.0486
60988,0,0.0562
60989,0,0.0348
60990,0,0.0119
60991,0,0.0059
60992,0,0.0128
60993,0,0.0155
60994,0,0.0704
60995,0,0.0074
60996,1,0.9824
60997,0,0.0972
60998,0,0.0525
60999,0,0.0052
61000,0,0.0174
61001,0,0.009
61002,1,0.9651
61003,0,0.036
61004,0,0.0093
61005,0,0.1441
61006,0,0.1224
61007,1,0.6876
61008,0,0.0259
61009,0,0.0609
61010,1,0.9715
61011,0,0.0056
61012,0,0.0159
61013,0,0.0025
61014,1,0.9573
61015,1,0.9313
61016,0,0.0419
61017,0,0.0765
61018,0,0.0221
61019,0,0.0184
61020,1,0.8822
61021,0,0.0083
61022,1,0.9734
61023,0,0.0051
61024,0,0.2195
61025,0,0.0596
61026,0,0.0007
61027,0,0.001
61028,0,0.0169
61029,0,0.0541
61030,0,0.0113
61031,1,0.9786
61032,0,0.0246
61033,0,0.0021
61034,0,0.0312
61035,0,0.0158
61036,0,0.0752
61037,1,0.9764
61038,0,0.0047
61039,0,0.0033
61040,0,0.0215
61041,1,0.9314
61042,0,0.0375
61043,0,0.0104
61044,0,0.0491
61045,1,0.9516
61046,0,0.0242
61047,0,0.0045
61048,0,0.0179
61049,0,0.2216
61050,0,0.0211
61051,0,0.0583
61052,0,0.0017
61053,1,0.9261
61054,0,0.0128
61055,0,0.0047
61056,0,0.0044
61057,0,0.1084
61058,0,0.0123
61059,0,0.0198
61060,0,0.0209
61061,0,0.1375
61062,0,0.0215
61063,1,0.8637
61064,0,0.0091
61065,0,0.0272
61066,0,0.0157
61067,0,0.0073
61068,1,0.9034
61069,0,0.0155
61070,0,0.0007
61071,0,0.1644
61072,0,0.0092
61073,0,0.0313
61074,0,0.0254
61075,0,0.0065
61076,0,0.0287
61077,0,0.0457
61078,1,0.7309
61079,0,0.0597
61080,0,0.0065
61081,0,0.1333
61082,0,0.0945
61083,0,0.0213
61084,0,0.0035
61085,1,0.9704
61086,0,0.0199
61087,0,0.0097
61088,0,0.0023
61089,0,0.0424
61090,0,0.0016
61091,0,0.0905
61092,0,0.0048
61093,1,0.9568
61094,0,0.0478
61095,1,0.6814
61096,0,0.0017
61097,0,0.0058
61098,0,0.0234
61099,0,0.0081
61100,0,0.0059
61101,0,0.0243
61102,1,0.9309
61103,0,0.2966
61104,0,0.1071
61105,0,0.0067
61106,0,0.0121
61107,0,0.0563
61108,1,0.8828
61109,1,0.9266
61110,0,0.0136
61111,0,0.2916
61112,0,0.0383
61113,0,0.0138
61114,0,0.0245
61115,0,0.0409
61116,1,0.9682
61117,0,0.0059
61118,0,0.0389
61119,0,0.0113
61120,1,0.9896
61121,0,0.115
61122,0,0.0039
61123,0,0.0918
61124,0,0.0077
61125,0,0.0012
61126,0,0.0044
61127,0,0.2144
61128,0,0.0194
61129,0,0.1509
61130,0,0.0121
61131,0,0.0066
61132,0,0.0085
61133,0,0.016
61134,0,0.072
61135,0,0.0119
61136,0,0.0368
61137,0,0.0152
61138,0,0.0015
61139,0,0.0024
61140,0,0.3598
61141,0,0.0257
61142,0,0.0131
61143,0,0.0653
61144,1,0.935
61145,0,0.0422
61146,0,0.0134
61147,0,0.1243
61148,1,0.83
61149,0,0.0146
61150,0,0.0437
61151,0,0.0099
61152,0,0.0031
61153,0,0.006
61154,0,0.0657
61155,0,0.0462
61156,1,0.9523
61157,0,0.0201
61158,1,0.9279
61159,1,0.9384
61160,1,0.9327
61161,1,0.9469
61162,0,0.2133
61163,1,0.9838
61164,0,0.1057
61165,0,0.2205
61166,0,0.0061
61167,0,0.0138
61168,0,0.069
61169,0,0.0114
61170,0,0.0455
61171,1,0.9699
61172,0,0.0021
61173,0,0.0384
61174,0,0.3463
61175,1,0.7651
61176,0,0.0078
61177,0,0.0302
61178,0,0.0347
61179,0,0.0471
61180,0,0.05
61181,0,0.0223
61182,0,0.0295
61183,1,0.795
61184,0,0.0022
61185,0,0.023
61186,0,0.0312
61187,0,0.0852
61188,1,0.9791
61189,0,0.0133
61190,1,0.9011
61191,0,0.0213
61192,1,0.9585
61193,1,0.9313
61194,1,0.922
61195,0,0.0013
61196,0,0.0262
61197,0,0.0303
61198,0,0.0817
61199,0,0.0027
61200,0,0.0141
61201,0,0.0095
61202,0,0.0012
61203,0,0.1509
61204,0,0.0041
61205,0,0.0041
61206,0,0.0143
61207,0,0.0335
61208,0,0.3747
61209,0,0.0045
61210,0,0.0062
61211,0,0.0034
61212,0,0.1401
61213,0,0.0647
61214,0,0.0264
61215,0,0.0326
61216,0,0.0834
61217,0,0.005
61218,0,0.1734
61219,0,0.0071
61220,0,0.0262
61221,0,0.0104
61222,0,0.002
61223,0,0.0126
61224,0,0.1188
61225,0,0.0012
61226,0,0.0483
61227,0,0.0158
61228,0,0.06
61229,0,0.0195
61230,0,0.0487
61231,0,0.0187
61232,0,0.0143
61233,0,0.1091
61234,0,0.3521
61235,1,0.905
61236,0,0.0881
61237,0,0.0265
61238,1,0.947
61239,1,0.941
61240,0,0.033
61241,0,0.0414
61242,0,0.2667
61243,0,0.067
61244,0,0.0118
61245,0,0.246
61246,0,0.042
61247,0,0.0613
61248,0,0.0038
61249,0,0.0046
61250,0,0.0465
61251,0,0.0226
61252,1,0.9502
61253,1,0.9464
61254,0,0.0662
61255,1,0.9411
61256,0,0.0384
61257,0,0.0316
61258,0,0.0023
61259,0,0.0157
61260,0,0.2711
61261,0,0.0166
61262,0,0.0116
61263,0,0.0325
61264,0,0.0019
61265,0,0.012
61266,0,0.0083
61267,0,0.1044
61268,0,0.0039
61269,1,0.7584
61270,1,0.7771
61271,0,0.4463
61272,0,0.0323
61273,0,0.1548
61274,0,0.0092
61275,0,0.003
61276,0,0.0412
61277,0,0.0149
61278,0,0.0755
61279,0,0.062
61280,0,0.0172
61281,0,0.0045
61282,0,0.0177
61283,0,0.0822
61284,0,0.06
61285,0,0.1647
61286,0,0.0595
61287,0,0.0824
61288,0,0.0581
61289,0,0.0364
61290,0,0.0141
61291,0,0.0388
61292,0,0.3942
61293,0,0.0083
61294,0,0.0099
61295,0,0.0202
61296,0,0.0174
61297,0,0.0184
61298,0,0.0724
61299,0,0.0659
61300,1,0.979
61301,0,0.0256
61302,0,0.0164
61303,0,0.017
61304,0,0.1449
61305,0,0.0026
61306,0,0.0106
61307,0,0.0297
61308,0,0.0141
61309,0,0.0032
61310,0,0.0246
61311,0,0.0058
61312,0,0.0363
61313,0,0.0806
61314,1,0.9787
61315,0,0.0827
61316,0,0.0056
61317,1,0.981
61318,0,0.0861
61319,0,0.018
61320,0,0.023
61321,1,0.9644
61322,0,0.0364
61323,0,0.023
61324,0,0.0612
61325,0,0.051
61326,0,0.005
61327,0,0.242
61328,0,0.0583
61329,0,0.021
61330,0,0.0653
61331,0,0.3173
61332,0,0.0155
61333,0,0.0169
61334,0,0.2484
61335,0,0.0102
61336,1,0.9136
61337,1,0.6177
61338,0,0.0191
61339,0,0.0096
61340,0,0.0181
61341,0,0.0143
61342,0,0.063
61343,0,0.0273
61344,0,0.0771
61345,0,0.0371
61346,0,0.0151
61347,0,0.07
61348,0,0.0315
61349,0,0.2609
61350,0,0.1035
61351,1,0.8682
61352,0,0.0098
61353,0,0.0729
61354,0,0.0147
61355,0,0.021
61356,0,0.0494
61357,0,0.0032
61358,1,0.983
61359,0,0.0203
61360,0,0.1409
61361,0,0.0243
61362,0,0.0366
61363,1,0.9512
61364,0,0.0452
61365,0,0.008
61366,0,0.0097
61367,0,0.0078
61368,0,0.056
61369,0,0.0279
61370,0,0.0059
61371,0,0.0148
61372,0,0.0542
61373,0,0.0254
61374,0,0.0073
61375,0,0.0252
61376,0,0.0524
61377,0,0.004
61378,0,0.0138
61379,1,0.9924
61380,0,0.1016
61381,1,0.9827
61382,0,0.0147
61383,0,0.0094
61384,0,0.0086
61385,0,0.0089
61386,0,0.0149
61387,0,0.005
61388,0,0.0106
61389,0,0.0117
61390,0,0.0057
61391,0,0.053
61392,0,0.0134
61393,0,0.005
61394,0,0.0199
61395,0,0.0792
61396,0,0.023
61397,0,0.0183
61398,0,0.0046
61399,0,0.0031
61400,0,0.1619
61401,0,0.0523
61402,0,0.0259
61403,0,0.0188
61404,0,0.0021
61405,0,0.0412
61406,0,0.0062
61407,0,0.0132
61408,0,0.0807
61409,0,0.0095
61410,0,0.3878
61411,0,0.2483
61412,0,0.0098
61413,0,0.0057
61414,1,0.9258
61415,1,0.9712
61416,0,0.0214
61417,0,0.0119
61418,1,0.9316
61419,0,0.0074
61420,0,0.0031
61421,0,0.0108
61422,0,0.0395
61423,0,0.0035
61424,0,0.013
61425,0,0.0053
61426,0,0.115
61427,0,0.0134
61428,0,0.2541
61429,0,0.04
61430,0,0.0335
61431,1,0.9397
61432,0,0.0088
61433,0,0.0106
61434,1,0.9817
61435,0,0.0163
61436,0,0.1356
61437,0,0.0538
61438,0,0.0023
61439,1,0.963
61440,1,0.9412
61441,0,0.0299
61442,0,0.0241
61443,0,0.0279
61444,0,0.0012
61445,0,0.0343
61446,0,0.1044
61447,0,0.0052
61448,0,0.0811
61449,0,0.0022
61450,0,0.0053
61451,0,0.0026
61452,0,0.0122
61453,0,0.0242
61454,0,0.0064
61455,0,0.0096
61456,0,0.0279
61457,0,0.0168
61458,0,0.0143
61459,0,0.0164
61460,0,0.1191
61461,0,0.0141
61462,0,0.0479
61463,1,0.9422
61464,0,0.0357
61465,0,0.0256
61466,0,0.1582
61467,0,0.0301
61468,0,0.0173
